,smiles
940,O=C1C2=C(c3cc(-c4ccccc4)c(-c4ccccc4)s3)N(c3ccccc3)C(=O)C2=C(c2cc(-c3ccccc3)c(-c3sc4c5sc(-c6ccccc6)c(-c6ccccc6)c5c5oc(-c6ccccc6)c(-c6ccccc6)c5c4c3-c3ccccc3)o2)N1c1ccccc1
941,O=C1C2=C(c3cc(O)c(-c4sc(O)c(O)c4O)s3)N(O)C(=O)C2=C(c2cc(O)c(O)s2)N1O
942,O=C1C2=C(c3cc(O)c(-c4sc5c6sc(O)c(O)c6c6oc(-c7ccccc7)c(-c7ccccc7)c6c5c4O)s3)N(O)C(=O)C2=C(c2cc(O)c(O)s2)N1O
943,O=C1C2=C(c3cc(O)c(O)s3)N(O)C(=O)C2=C(c2cc(O)c(-c3sc4c5sc(O)c(O)c5c5oc(-c6ccccc6)c(-c6ccccc6)c5c4c3O)o2)N1O
944,O=C1C2=C(c3cc(S)c(-c4sc(-c5ccccc5)c(S)c4S)s3)N(S)C(=O)C2=C(c2cc(S)c(-c3sc(-c4ccccc4)c(S)c3S)s2)N1S
945,O=C1C2=C(c3cc4sccc4s3)N(O)C(=O)C2=C(c2cc3sccc3s2)N1O
946,O=C1C2=C(c3ccc(-c4cc(O)c(-c5cc6sc(-c7cc(O)c(-c8sc(-c9cc%10sc(O)cc%10s9)cc8O)s7)cc6s5)s4)s3)N(O)C(=O)C2=C(c2ccc(-c3cc(O)c(O)s3)s2)N1O
947,O=C1C2=C(c3ccc(-c4cc5c(-c6ccc(-c7ccccc7)s6)c6sc(-c7ccccc7)cc6c(-c6ccc(-c7ccccc7)s6)c5s4)s3)N(c3ccccc3)C(=O)C2=C(c2ccc(-c3ccccc3)s2)N1c1ccccc1
948,O=C1C2=C(c3ccc(-c4cc5cc6c(Oc7ccccc7)c7sc(-c8ccc(C9=C%10C(=O)N(c%11ccccc%11)C(c%11cccs%11)=C%10C(=O)N9c9ccccc9)s8)cc7cc6c(Oc6ccccc6)c5s4)s3)N(c3ccccc3)C(=O)C2=C(c2cccs2)N1c1ccccc1
949,O=C1C2=C(c3ccc(-c4ccc(-c5ccc(-c6ccccc6)s5)s4)s3)N(c3ccccc3)C(=O)C2=C(c2ccc(-c3ccc(-c4ccc(-c5ccccc5)s4)s3)s2)N1c1ccccc1
950,O=C1C2=C(c3ccc(-c4ccc(-c5ccc(O)s5)s4)s3)N(O)C(=O)C2=C(c2ccc(-c3ccc(-c4ccc(O)s4)s3)s2)N1O
951,O=C1C2=C(c3ccc(-c4ccc(-c5ccc(S)s5)s4)s3)N(S)C(=O)C2=C(c2ccc(-c3ccc(-c4ccc(S)s4)s3)s2)N1S
952,O=C1C2=C(c3ccc(-c4nc5c(-c6ccccc6)c(-c6ccccc6)c6nc(-c7ccccc7)sc6c5s4)s3)N(c3ccccc3)C(=O)C2=C(c2ccc(-c3ccccc3)s2)N1c1ccccc1
953,O=C1C2=C(c3ccc(Br)s3)N(c3ccccc3)C(=O)C2=C(c2ccc(Br)s2)N1c1ccccc1
954,O=C1C2=C(c3ccc(Cc4ccc(C5=C6C(=O)N(c7ccccc7)C(c7ccc(CCc8ccccc8)o7)=C6C(=O)N5c5ccccc5)o4)o3)N(c3ccccc3)C(=O)C2=C(c2ccc(CCc3ccccc3)o2)N1c1ccccc1
955,O=C1C2=C3c4c(O)c(O)c(O)c(O)c4C=CN3C(=O)C2=C2c3c(O)c(O)c(O)c(O)c3C=CN12
956,O=C1C2=C3c4c(oc(S)c4S)C=CN3C(=O)C2=C2c3c(oc(S)c3S)C=CN12
957,O=C1C2=C3c4c(sc5cc(-c6ccccc6)sc45)C(c4ccccc4)=CN3C(=O)C2=C2c3c(sc4cc(-c5ccccc5)sc34)C(c3ccccc3)=CN12
958,O=C1C2=C3c4c(sc5cc(O)sc45)C=CN3C(=O)C2=C2c3c(sc4cc(O)sc34)C=CN12
959,O=C1C2=C3c4c(sc5ccsc45)C=CN3C(=O)C2=C2c3c(sc4ccsc34)C=CN12
960,O=C1C2=C3c4cc(O)c5c6cc(O)c(O)c(O)c6n(O)c5c4C(O)=C(O)N3C(=O)C2=C2c3cc(O)c4c5cc(O)c(O)c(O)c5n(O)c4c3C(O)=C(O)N12
961,O=C1C2=C3c4cc(S)c5c(c4C(S)=C(S)N3C(=O)C2=C2c3cc(S)c4c(c3C(S)=C(S)N12)C(S)(S)c1c(S)c(S)n(S)c1-4)C(S)(S)c1c(S)c(S)n(S)c1-5
962,O=C1C2=C3c4cc5c(c(S)c4C(S)=C(S)N3C(=O)C2=C2c3cc4c(c(S)c3C(S)=C(S)N12)-c1sc(S)c(S)c1C4(S)S)-c1sc(S)c(S)c1C5(S)S
963,O=C1C2=C3c4cc5c(cc4C(c4ccccc4)=CN3C(=O)C2=C2c3cc4c(cc3C(c3ccccc3)=CN12)-c1ccc(-c2ccccc2)cc1C4(c1ccccc1)c1ccccc1)-c1ccc(-c2ccccc2)cc1C5(c1ccccc1)c1ccccc1
964,O=C1C2=C3c4oc(O)cc4C=CN3C(=O)C2=C2c3oc(O)cc3C=CN12
965,O=C1C2=C3c4oc(S)cc4C=CN3C(=O)C2=C2c3oc(S)cc3C=CN12
966,O=C1C2=C3c4occc4C=CN3C(=O)C2=C2c3occc3C=CN12
967,O=C1C2=C3c4sc(-c5ccccc5)c(-c5ccccc5)c4C=CN3C(=O)C2=C2c3sc(-c4ccccc4)c(-c4ccccc4)c3C=CN12
968,O=C1C2=C3c4sc(S)c(S)c4C(S)=CN3C(=O)C2=C2c3sc(S)c(S)c3C(S)=CN12
969,O=C1C2=C3c4sc5c(S)c(S)c(S)c(S)c5c4C=CN3C(=O)C2=C2c3sc4c(S)c(S)c(S)c(S)c4c3C=CN12
970,O=C1C2=C3c4sc5c(c4C(S)=C(S)N3C(=O)C2=C2c3sc4c(c3C(S)=C(S)N12)C(S)(S)c1c-4cc(S)c(S)c1S)C(S)(S)c1c-5cc(S)c(S)c1S
971,O=C1C2=C3c4sc5cc(-c6ccccc6)ccc5c4C(c4ccccc4)=CN3C(=O)C2=C2c3sc4cc(-c5ccccc5)ccc4c3C(c3ccccc3)=CN12
972,O=C1C2=C3c4sc5cc(-c6ccccc6)sc5c4C=CN3C(=O)C2=C2c3sc4cc(-c5ccccc5)sc4c3C=CN12
973,O=C1C2=C3c4sc5sc(-c6ccccc6)cc5c4C(c4ccccc4)=CN3C(=O)C2=C2c3sc4sc(-c5ccccc5)cc4c3C(c3ccccc3)=CN12
974,O=C1C2=C3c4sc5sc(O)c(O)c5c4C=CN3C(=O)C2=C2c3sc4sc(O)c(O)c4c3C=CN12
975,O=C1C2C=CC3=C4C2=C(C=CC4c2ccc4c5ccc6c7c(ccc(c8ccc3c2c84)c57)c(=O)n2c3ccccc3nc62)c2nc3ccccc3n21
976,O=C1CC(=S)c2c(-c3ccccc3)c(-c3ccccc3)c3c4c(-c5ccccc5)c(-c5ccccc5)c5c6c(c(-c7ccccc7)c(-c7ccccc7)c(c7c(-c8ccccc8)c(-c8ccccc8)c1c2c73)c64)C(=O)CC5=S
977,O=C1CC(c2cc(O)c3c(c2)sc2c(O)c(O)c(O)cc23)=C2C(=O)NC(c3cc(O)c4c(c3)sc3c(O)c(O)c(O)cc34)=C12
978,O=C1CC(c2cc3c(s2)-c2cc(O)c(O)c(O)c2C3(O)O)=C2C(=O)NC(c3cc4c(s3)-c3cc(O)c(O)c(O)c3C4(O)O)=C12
979,O=C1CC(c2cc3c(s2)-c2cc4c(cc2C3)-c2sccc2C4)=C2C(=O)NC(c3cc4c(s3)-c3cc5c(cc3C4)-c3sccc3C5)=C12
980,O=C1CC(c2ccc(-c3ccc(-c4cccs4)s3)s2)=C2C(=O)NC(c3ccc(-c4ccc(-c5cccs5)s4)s3)=C12
981,O=C1CC(c2ccc(-c3cccs3)s2)=C2C(=O)NC(c3ccc(-c4cccs4)s3)=C12
982,O=C1CC(c2ccc3c(c2)Cc2ccoc2-3)=C2C(=O)NC(c3ccc4c(c3)Cc3ccoc3-4)=C12
983,O=C1CC(c2ccc3c(c2)Cc2ccsc2-3)=C2C(=O)NC(c3ccc4c(c3)Cc3ccsc3-4)=C12
984,O=C1Cc2c(-c3ccccc3)c3c(c(-c4ccccc4)c2=C1c1ccc(-c2ccccc2)cc1)CC(=O)C=3c1ccc(-c2cc3c(s2)-c2cc4c(cc2C3(c2ccccc2)c2ccccc2)-c2sc(-c3ccccc3)cc2C4(c2ccccc2)c2ccccc2)cc1
985,O=C1Cc2c(-c3ccccc3)c3c(c(-c4ccccc4)c2=C1c1ccc(-c2ccccc2)s1)CC(=O)C=3c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c3nsnc23)s1
986,O=C1Cc2c(-c3ccccc3)c3c(c(-c4ccccc4)c2=C1c1ccc(-c2ccccc2)s1)CC(=O)C=3c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2-3)s1
987,O=C1Cc2c(-c3ccccc3)c3c(c(-c4ccccc4)c2=C1c1ccc(-c2ccccc2)s1)CC(=O)C=3c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2-3)s1
988,O=C1Cc2c(-c3ccccc3)c3c(c(-c4ccccc4)c2=C1c1ccc(-c2ccccc2)s1)CC(=O)C=3c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc4c(cc2-3)[Si](c2ccccc2)(c2ccccc2)c2cc(-c3ccccc3)ccc2-4)s1
989,O=C1Cc2c(O)c3c(c(O)c2=C1c1ccc(O)s1)CC(=O)C=3c1ccc(-c2ccc3c(c2)[Si](O)(O)c2cc4c(cc2-3)[Si](O)(O)c2cc(O)ccc2-4)s1
990,O=C1Cc2c(S)c3c(c(S)c2=C1c1ccc(S)s1)CC(=O)C=3c1ccc(-c2cc3c(S)c4sc(S)cc4c(S)c3s2)s1
991,O=C1Cc2c(S)c3c(c(S)c2=C1c1ccc(S)s1)CC(=O)C=3c1ccc(C2=CC3C(S2)c2cc4c(cc2C3(S)S)-c2sc(S)cc2C4(S)S)s1
992,O=C1NC(=O)c2c(-c3ccc(-c4c5c(c(-c6ccc(-c7cc8cc9sccc9cc8s7)s6)c6c4=NCN=6)C(=O)NC5=O)s3)sc(-c3cccs3)c21
993,O=C1NC(=O)c2c1c(-c1ccc(-c3cc4cc5sccc5cc4s3)s1)c1c(c2-c2ccc(-c3cc4c5ccsc5c5cc(-c6cccs6)sc5c4s3)s2)=NCN=1
994,O=C1NC(=O)c2c1c(-c1ccc(-c3cc4cc5sccc5cc4s3)s1)c1c(c2-c2ccc(-c3cc4cc5sc(-c6ccc(-c7ccc8c(ccc9cc(-c%10cccs%10)ccc98)c7)s6)cc5cc4s3)s2)=NCN=1
995,O=C1NC(=O)c2c1c(-c1cccs1)c1nsnc1c2-c1ccc(-c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(-c8cccs8)s7)s6)c6nsnc46)C(=O)NC5=O)s3)s2)s1
996,O=C1NC(c2cc3c(s2)-c2ccc(-c4ccccc4)cc2C3)=C2C(=O)NC(c3cc4c(s3)-c3ccc(-c5ccccc5)cc3C4)=C12
997,O=C1NC(c2cc3sc4ccsc4c3s2)=C2C(=O)NC(c3cc4sc5ccsc5c4s3)=C12
998,O=C1NC(c2ccc(-c3ccc(-c4cccs4)s3)s2)=C2C(=O)NC(c3ccc(-c4ccc(-c5cccs5)s4)s3)=C12
999,O=C1NC(c2ccc(-c3ccc4c(c3)c3ccccc3c3oc(-c5ccccc5)c(-c5ccccc5)c43)s2)=C2C(=O)NC(c3cccs3)=C12
1000,O=C1NC(c2ccc(-c3cccs3)s2)=C2C(=O)NC(c3cccs3)=C12
1001,O=C1NC(c2ccc3cc(-c4ccc(-c5cccs5)s4)sc3c2)=C2C(=O)NC(c3ccc4cc(-c5ccc(-c6cccs6)s5)sc4c3)=C12
1002,O=C1Nc2c(ccc3c4c(ccc23)=C(c2ccco2)C(=O)N4)=C1c1ccco1
1003,O=C1Nc2c(ccc3c4c(ccc23)=C(c2cccs2)C(=O)N4)=C1c1cccs1
1004,O=C1Nc2ccccc2C1=c1ccc(=c2ccc(=C3C(=O)Nc4cc(-c5nc6ccccc6o5)ccc43)s2)s1
1005,O=C1Nc2ccccc2C1=c1ccc(=c2ccc(=C3C(=O)Nc4cc(C(F)(F)F)ccc43)s2)s1
1006,O=C1c2c(c(-c3ccc(-c4c(-c5ccccc5)c(-c5ccccc5)c(-c5ccc(-c6ccccc6)s5)c5nsnc45)s3)c3c(c2-c2ccc(-c4cc5c(-c6ccccc6)c6sc(-c7ccccc7)cc6c(-c6ccccc6)c5s4)s2)=NCN=3)C(=O)N1c1ccccc1
1007,O=C1c2c(c(-c3ccc(-c4c(O)c(O)c(-c5ccc(O)s5)c5nsnc45)s3)c3c(c2-c2ccc(C4=CC5C(S4)c4sc(-c6c(F)c(F)c(C7=CC8C(S7)c7sc(O)cc7[Si]8(O)O)c(F)c6F)cc4[Si]5(O)O)s2)=NCN=3)C(=O)N1O
1008,O=C1c2c(c(-c3ccc(-c4cc5c(O)c6sc(O)cc6c(O)c5s4)s3)c3c(c2-c2ccc(-c4cc5c(s4)-c4sc(-c6ccc(O)s6)cc4OC5(O)O)s2)=NCN=3)C(=O)N1O
1009,O=C1c2c(c(-c3ccc(-c4cc5c(S)c(S)c6cc(-c7ccc(S)s7)sc6c5s4)s3)c3c(c2-c2ccc(-c4cc5c(S)c6sc(S)cc6c(S)c5s4)s2)=NCN=3)C(=O)N1S
1010,O=C1c2c(c(-c3ccc(-c4cc5c(s4)c4sc(-c6ccc(S)s6)cc4c4sc(S)c(S)c54)s3)c3c(c2-c2ccc(-c4cc5c(S)c6sc(S)cc6c(S)c5s4)s2)=NCN=3)C(=O)N1S
1011,O=C1c2c(c(-c3ccc(-c4ccc(-c5c(-c6ccccc6)c(-c6ccccc6)c(-c6ccccc6)c6nsnc56)s4)s3)c3nsnc3c2-c2ccc(-c3ccc(-c4ccccc4)s3)s2)C(=O)N1c1ccccc1
1012,O=c1[nH]c(=O)c2cc(-c3cnc(-c4c5c(cc6cscc46)N=S=N5)nc3)c3c(=O)[nH]c(=O)c4ccc1c2c43
1013,O=c1c(-c2ccccc2)c2c3cccc4cccc(c-2c1-c1ccccc1)c43
1014,O=c1c2c(C3=CC4=C(C=C(c5c6c(=O)n(-c7ccccc7)c(=O)c6c(-c6cccs6)c6c(=O)n(-c7ccccc7)c(=O)c56)C4)C3)c3c(=O)n(-c4ccccc4)c(=O)c3c(-c3cccs3)c2c(=O)n1-c1ccccc1
1015,O=c1c2cc(Cl)c3c4c(Cl)cc5[nH]c6ccccc6c6cc(Cl)c(c7c(Cl)cc(c(=O)n1Cc1ccccc1)c2c37)c4c56
1016,O=c1c2cc(N3CCCCC3)c3c4ccc5c(=O)n6c7ccccc7nc6c6cc(N7CCCCC7)c(c7ccc(c2c73)c2nc3ccccc3n12)c4c56
1017,O=c1c2ccc3c4cc5c(cc4c4ccc(c(=O)n1O)c2c34)=C(O)CC=5O
1018,O=c1c2ccc3c4nc5c(-c6ccc(-c7ccccc7)cc6)sc(-c6ccc(-c7ccccc7)cc6)c5nc4c4ccc(c(=O)n1-c1ccccc1)c2c34
1019,O=c1c2ccc3c4nc5c(-c6ccc(-c7ccccc7)s6)c6nc7c8ccc9c(=O)n(-c%10ccccc%10)c(=O)c%10ccc(c7nc6c(-c6ccc(-c7ccccc7)s6)c5nc4c4ccc(c(=O)n1-c1ccccc1)c2c34)c8c9%10
1020,O=c1c2ccccc2c(=O)c2c1ccc1[nH]c3c(ccc4c(=O)c5ccccc5c(=O)c43)[nH]c12
1021,O=c1ccc2ccc3c(oc4cccc5c4c3c3cccc4oc6c(ccc7ccc(=O)oc76)c5c43)c2o1
1022,O=c1ccc2ccc3oc4cccc5c4c(c4cccc6oc7ccc8ccc(=O)oc8c7c5c64)c3c2o1
1023,O=c1oc(=O)c2cc3c(oc4cccc5c4c3c3cccc4oc6c7cccc8c(=O)oc(=O)c(cc6c5c43)c87)c3cccc1c23
1024,OC(O)(O)CCc1c2ccccc2c2ccc3c4ccc5c6ccccc6c(CCC(O)(O)O)c6ccc(c7ccc1c2c73)c4c65
1025,OSc1ccc(-c2ccc(C3=C4C(=S)N(S)C(c5ccc(-c6ccc7c(-c8ccc(S)cc8)ccc(S)c7c6)s5)=C4C(=S)N3S)s2)cc1SO
1026,Oc1c(O)c(O)c2c(c1O)-c1ccc3c4ccc5c6c(ccc(c7ccc-2c1c37)c64)-c1c(O)c(O)c(O)c(O)c1-5
1027,Oc1c2ccc3c(c2c(O)c2c4c(ccc12)Cc1c-4ccc2ccccc12)Cc1c-3ccc2ccccc12
1028,Oc1cc(-c2cc3c(s2)-c2sc(-c4c(SS)c(S)c(-c5cc(O)c(-c6cc(O)c(O)s6)s5)c5c4=NCN=5)cc2C3(O)O)sc1O
1029,Oc1cc2sc3c(c2s1)C(O)(O)c1cc2c(cc1-3)C(O)(O)c1c-2sc2cc(-c3c(O)c(O)c(O)c4nsnc34)sc12
1030,Oc1cc2sc3c(c2s1)C(O)(O)c1cc2c(cc1-3)C(O)(O)c1c-2sc2cc(-c3ccc(O)c4nsnc34)sc12
1031,Oc1ccc(-c2ccc(-c3ccc(-c4cc5c(s4)-c4sc(-c6cc(F)c(-c7cc8c(s7)-c7sc(O)cc7[Si]8(O)O)cc6F)cc4[Si]5(O)O)s3)c3nsnc23)s1
1032,Oc1nc(-c2cc3c(O)c4sc(-c5nc(O)c(-c6ccc(O)c7nccnc67)s5)cc4c(O)c3s2)sc1O
1033,Oc1sc(O)c2nccnc12
1034,Oc1sc2c(c1O)C(O)(O)c1c-2sc(-c2c(O)c(O)c(-c3ccc(-c4ccc(-c5c(O)c(O)c(O)c6nsnc56)s4)s3)c3nsnc23)c1O
1035,S=C1C(=C2Nc3cccc(-c4ccc5ccccc5c4)c3CC2c2ccccc2)N(c2ccccc2)c2ccccc21
1036,S=c1c2cc(-c3ccccc3)c3c4c(-c5ccccc5)cc(-c5ccccc5)c5c(-c6ccccc6)cc(-c6ccccc6)c(c6c(-c7ccccc7)cc(c(=S)n1-c1ccccc1)c2c36)c54
1037,SC(S)(S)CCc1c2ccccc2c2ccc3c4ccc5c6ccccc6c(CCC(S)(S)S)c6ccc(c7ccc1c2c73)c4c65
1038,SC(S)=C1c2cc3c(cc2-c2sc(S)cc21)C(=C(S)S)c1cc(-c2cc4sc(S)cc4s2)sc1-3
1039,SC1=C(S)C2=C(C1)C1=C(C2)C2=C(C3=C(C2)C(S)=C(S)C3)C1(S)S
1040,SC1=CC2=C(C1)c1cc3c(cc1C2=C(S)S)C1=C(C=C(S)C1)C3=C(S)S
1041,SC1=c2c(S)c(S)c3c(c(S)c(S)c4c5c(c(S)c(S)c43)=C(S)CC=5S)c2=C(S)C1
1042,SSc1c(S)c(-c2cc(-c3ccccc3)c(-c3ccccc3)s2)c2c(c1-c1cc3c(s1)-c1sc(-c4cc(-c5ccccc5)c(-c5ccccc5)s4)cc1C3(c1ccccc1)c1ccccc1)=NCN=2
1043,Sc1c(S)c(S)c2c(c1S)-c1ccc3c4ccc5c6c(ccc(c7ccc-2c1c37)c64)-c1c(S)c(S)c(S)c(S)c1-5
1044,Sc1ccc(-c2cc3c(s2)/C(=C2\CC(S)c4cc(-c5ccc(S)s5)sc42)CC3S)s1
1045,Sc1ccc(-c2cc3oc4ccc5c6sc(-c7ccc(S)s7)cc6oc6ccc(c3s2)c4c65)s1
1046,Sc1ccc(-c2ccc(-c3ccc(-c4nc5c(S)c6cc7nc(-c8ccccc8)sc7cc6c(S)c5s4)s3)c3nsnc23)s1
1047,Sc1ccc(-c2ccc(-c3sc4c(sc5c4sc4c6sc(-c7ccc(S)s7)c(S)c6sc45)c3S)s2)cc1
1048,Sc1ccc(-c2ccc(-c3sc4c(sc5c6sc(-c7ccc(S)s7)c(S)c6sc45)c3S)s2)cc1
1049,Sc1nc(S)c2nsnc2c1-c1ccc(-c2c(S)nc(-c3sc4c(S)c5c(S)c(S)sc5c(S)c4c3S)c3nsnc23)s1
1050,Sc1sc(-c2ccc(-c3sc(-c4sc5c6sc(S)c(S)c6c6c7ccccc7oc6c5c4S)c(S)c3S)c3nsnc23)c(S)c1S
1051,[2H]B([3H])CSOCCN(CCOSCB([2H])[3H])c1ccc(C=CC2=CC(=CC=CC3=C([N+]#[C-])C(=C(C#N)[N+]#[C-])OC3(C)C)CC(C)(C)C2)cc1
1052,[C-]#[N+]/C(=C\c1cc2c(s1)c1sc(/C=C(\C#N)c3ccc([N+]#[C-])s3)cc1n2CCC)c1ccc(C#N)s1
1053,[C-]#[N+]/C(=C\c1cc2c(s1)c1sc(/C=C(\C#N)c3cccc4nsnc34)cc1n2CCC)c1cccc2nsnc12
1054,[C-]#[N+]/C(=C\c1ccc(-c2ccc(-c3cnc4cc(-c5ccc(-c6ccc(/C=C(\C#N)c7cccs7)s6)s5)cnc4c3)s2)s1)c1cccs1
1055,[C-]#[N+]/C(C#N)=C1/c2cc(-c3ccc(-c4ccc(C)s4)s3)ccc2-c2cc3c(cc21)-c1ccc(-c2ccc(-c4ccc(C)s4)s2)cc1/C3=C(/C#N)[N+]#[C-]
1056,[C-]#[N+]/C(C#N)=C1C(=C/c2ccc(/C=C/c3ccc(N(CCCC)CCCC)cc3)s2)/S(=O)(=O)c2ccccc2/1
1057,[C-]#[N+]C(=C(C#N)C#N)c1sc(C=Cc2ccc(N(c3ccc(CCCC)cc3)c3ccc(CCCC)cc3)cc2OC)cc1CCCCCC
1058,[C-]#[N+]C(C#N)=C1C(=Cc2ccc(C=Cc3ccc(N(C)CCCC)cc3)s2)S(=O)(=O)c2ccccc21
1059,[C-]#[N+]C(C#N)=C1C(=Cc2ccc(C=Cc3ccc(N(CCCC)CCCC)cc3)s2)S(=O)(=O)c2ccccc21
1060,[C-]#[N+]C1=C(C=CC=C2C=C(C=Cc3ccc(N(CCO[Si](C)(C)C(C)(C)C)CCO[Si](C)(C)C(C)(C)C)cc3)CC(C)(C)C2)C(C)(C)SC1=C(C#N)C#N
1061,[C-]#[N+]c1c(CCOC(=O)CC)nsc1/N=N/c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccccc1
1062,[C-]#[N+]c1cc(C=Cc2cc3c4c(c2OC)C(C)(C)CCN4CCC3(C)C)c(C#N)c2ccc(C=Cc3cc4c5c(c3OC)C(C)(C)CCN5CCC4(C)C)cc12
1063,[PH]PP(P)P(P(P)P)P(P([PH])P)P(P)P
1064,c1cc(-c2cc3sc(-c4cc5cc6sc(-c7cc8sccc8s7)cc6cc5s4)cc3s2)c2nsnc2c1
1065,c1cc(-c2cc3sc(-c4ccc(-c5cc6c(s5)-c5sccc5[SiH2]6)c5nsnc45)cc3s2)c2nsnc2c1
1066,c1cc(-c2cc3sc(-c4ccc(-c5cc6cc7sccc7cc6s5)c5c4=NCN=5)cc3s2)c2c(c1)=NCN=2
1067,c1cc(-c2ccc(-c3ccc(-c4cc5cc6sccc6cc5s4)c4c3=NCN=4)s2)c2c(c1)=NCN=2
1068,c1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc6c(s5)-c5sccc5C6)c5nsnc45)s3)s2)c2nsnc2c1
1069,c1cc(-c2ccc(-c3ccc(-c4ncc(-c5cc6cc7sccc7cc6s5)c5nsnc45)s3)s2)c2nsnc2c1
1070,c1cc2c(cn1)-c1cc3[nH]c(cc4nc(cc5[nH]c(cc-2n1)c1cnccc51)-c1cnccc1-4)c1cnccc31
1071,c1cc2c(s1)-c1sc(-c3ncc(-c4c5c(cc6cscc46)N=S=N5)cn3)cc1C21OCCO1
1072,c1cc2cccc3c4ccc5c6cccc7cccc(c8ccc(c(c1)c23)c4c85)c76
1073,c1cc2ccn3c4ccc(-c5ncc(-c6c7c(cc8cscc68)N=S=N7)cn5)cc4sc(c1)c23
1074,c1cc2ssc3ccc4ssc1c4c23
1075,c1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c3c(sc4ccc5sc6c(-c7ccccc7)c(-c7ccccc7)c(-c7ccccc7)c(-c7ccccc7)c6c6c7ccccc7c3c4c56)c2-c2ccccc2)cc1
1076,c1ccc(-c2c3c(c(-c4ccccc4)c(-c4ccccc4)c2-c2ccccc2)Sc2c4c([nH]c2=N3)=Nc2c(c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c2-c2ccccc2)S4)cc1
1077,c1ccc(-c2c3ccccc3c(-c3ccccc3)c3c(-c4ccccc4)c4ccccc4c(-c4ccccc4)c23)cc1
1078,c1ccc(-c2c3ccccc3cc3c(-c4ccc5c6ccccc6n6c7ccccc7nc6c5c4)c4ccccc4cc23)cc1
1079,c1ccc(-c2cc3c(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c-3cc(-c3ccccc3)c2-c2ccccc2)cc1
1080,c1ccc(-c2cc3cc4cc5cc6cc(-c7ccccc7)c(-c7ccccc7)cc6cc5cc4cc3cc2-c2ccccc2)cc1
1081,c1ccc(-c2cc3ccccc3c3c2sc2cccc4c2c3c2cccc3sc5c6ccccc6ccc5c4c32)cc1
1082,c1ccc(-c2cc3sc4c(c3s2)-c2cc3c(cc2-4)Cc2cc4c(cc2-3)Cc2cc3c(cc2-4)-c2c-3sc3cc(-c4ccccc4)sc23)cc1
1083,c1ccc(-c2cc3sc4c(c3s2)Cc2c-4sc3c4c(sc23)-c2sc3c(c2C4)SC2c4sc5c6c(sc5c4CC32)-c2sc3cc(-c4ccccc4)sc3c2C6)cc1
1084,c1ccc(-c2ccc(-c3c4nnsc4c(-c4ccc(-c5ccc(-c6c7nnsc7c(-c7ccc(-c8ccccc8)s7)c7nnsc67)s5)s4)c4nnsc34)s2)cc1
1085,c1ccc(-c2ccc(-c3cc4c(-c5ccccc5)c5sc(-c6ccc(-c7c(-c8ccccc8)c(-c8ccccc8)c(-c8ccccc8)c8nonc78)s6)cc5c(-c5ccccc5)c4s3)s2)cc1
1086,c1ccc(-c2ccc(-c3cc4c(sc5cccc6c5c4c4cccc5sc7c8ccccc8c(-c8ccc(-c9ccccc9)cc8)cc7c6c54)c4ccccc34)cc2)cc1
1087,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5nc6sc(-c7ccc(-c8ccccc8)s7)nc6s5)s4)s3)s2)cc1
1088,c1ccc(-c2ccc(-c3ccc(-c4nc5sc(-c6ccc(-c7ccccc7)s6)nc5s4)s3)s2)cc1
1089,c1ccc(-c2ccc(-c3nc(-n4c5ccccc5c5c6cccc7c8cccc9c%10c(cc(c(cc54)c76)c89)oc4ccccc4%10)nc4ccccc34)c3ccccc23)cc1
1090,c1ccc(-c2ccc(-c3sc(-c4ccc(-c5nc6c(-c7ccccc7)c(-c7ccccc7)c7nc(-c8ccccc8)sc7c6s5)s4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)s2)cc1
1091,c1ccc(-c2ccc(-n3c4ccccc4c4c5cccc6c7cccc8c9c(cc(c(cc43)c65)c87)C3(c4ccccc4-c4ccccc43)c3ccccc3-9)cc2)cc1
1092,c1ccc(-c2ccc3c(N(c4ccc5ccccc5c4)c4ccc5ccccc5c4)c4cc(-c5ccccc5)ccc4c(N(c4ccc5ccccc5c4)c4ccc5ccccc5c4)c3c2)cc1
1093,c1ccc(-c2ccc3c(c2)cc(-c2ccccc2)c2oc4cccc5c4c(c4cccc6oc7c(-c8ccccc8)cc8cc(-c9ccccc9)ccc8c7c5c64)c23)cc1
1094,c1ccc(-c2ccc3cc(-c4nc(-n5c6ccccc6c6c7cccc8c9cccc%10c9c(cc9c%10c%10ccccc%10n9-c9ccc%10ccccc%10c9)c(cc65)c87)nc5ccccc45)ccc3c2)cc1
